Law Firm,City,Website,Alternate Website,DA Score
,,pleisslaw.com,,19
,,www.geracilawfirm.com,,28
,,www.ezzatilaw.com,,9
,,www.amflaw.com,,13
,,www.mf-llp.com,,8
,,businesslawyerorangecounty.com,,20
,,www.galuppolawgroup.com,,2
,,mmaiplaw.com,,24
,,www.rshc-law.com,,31
,,www.mortensontaggart.com,,10
,,www.corporatecounselpartners.com,,9
,,www.irvinecriminallawyer.com,,16
,,kelleranderle.com,,21
,,www.seyblaw.com,,26
,,www.irvinelawpc.com,,9
,,www.philolaw.com,,12
,,www.badamelawgroup.com,,15
,,sbcountyda.org,,50
,,www.garmolaw.com,,23
,,stronginburger.com,,19
,,www.andersonlawgroupinc.com,,19
,,grotefeldhoffmann.com,,19
,,www.michellawyers.com,,51
,,rossandsilverman.com,,9
,,harvestllp.com,,10
,,downtownlalaw.com,,34
,,www.streltzer.com,,6
,,www.victimslawyer.com,,37
,,www.tabahlaw.com,,1
,,www.tabalawfirm.com,,14
,,www.clydeco.com,,56
,,www.novianlaw.com,,21
,,www.taghdirilaw.com,,5
,,www.ckrlaw.com,,30
,,www.dtanlaw.com,,15
,,www.etlawinc.com,,1
,,dominiumlaw.com,,1
,,www.ta-llp.com,,10
,,www.karensurilaw.com,,13
,,freidandgoldsman.com,,1
,,www.valvolaw.com,,19
,,www.lawnet1.com,,16
,,www.jacobborensteinlaw.com,,1
,,www.jasminegomezlaw.com,,3
,,www.gmalawyer.com,,1
,,www.mashiangroup.com,,13
,,www.masjedilaw.com,,3
,,www.spotify.com,,93
,,www.karsaz-law.com,,14
,,www.la.ladas.com,,41
,,www.zernerlaw.com,,30
,,www.vzfirm.com,,26
,,www.bessemer.com,,30
,,www.templepark.org,,1
,,www.zmlawpc.com,,1
,,www.happiestbaby.com,,63
,,www.atgllp.com,,4
,,www.kfalc.com,,3
,,www.zeidellegal.com,,1
,,www.capfirm.com,,22
,,www.adylaw.com,,5
,,www.johnyulaw.com,,1
,,www.causewaycap.com,,36
,,www.romerolawgroup.com,,1
,,www.hl.com,,52
,,www.yaminlawgroup.com,,1
,,www.riverroad.com,,4
,,www.sheingroup.com,,20
,,www.nick.com,,85
,,www.wellchild.org,,44
,,www.sieverslawfirm.com,,1
,,www.sempra.com,,55
,,www.sikandlawfirm.com,,5
,,www.silberbergresolution.com,,4
,,www.suffolk.com,,48
,,www.sikand.com,,16
,,www.bfbst.com,,1
,,www.slawla.com,,15
,,www.dcsdefense.com,,4
,,www.jsy-law.com,,5
,,www.near.foundation,,28
,,www.ccsa.org,,48
,,www.gisellesotelo.com,,1
,,www.rlgllp.com,,1
,,www.rosenberg-law.net,,10
,,www.gmlawyers.com,,22
,,www.dkrlaw.com,,1
,,www.thetradelawfirm.com,,6
,,www.1cbank.com,,30
,,www.klrfirm.com,,18
,,www.tidesequities.com,,14
,,www.kazancilaw.com,,1
,,cgl-llp.com,,21
,,www.michelle-katz.com,,9
,,www.kaplanlawcorp.com,,9
,,www.bankruptcyandbiz.com,,7
,,www.sjkaplanlaw.com,,9
,,www.kapplaw.com,,10
,,www.karfiol-law.com,,6
,,www.martin-martin.com,,6
,,www.harris-ginsberg.com,,28
,,www.kashlegal.com,,19
,,www.sunsetwestlg.com,,8
,,dkashlaw.com,,21
,,www.lawkaufman.com,,13
,,www.theklg.com,,19
,,www.jerrykaufman.com,,14
,,www.akaufmanlegal.com,,3
,,www.bhesq.com,,6
,,www.lacorporateattorney.com,,21
,,www.progressllp.com,,10
,,www.abclawcal.com,,7
,,www.engagemediation.com,,16
,,www.kevingres.com,,6
,,kashlegal.com,,19
,,www.bdo.com,,60
,,www.gonzalezplc.com,,13
,,keystone-law.com,,33
,,www.maxgorby.com,,3
,,www.gordon-gordon.com,,12
,,gordontrust.com,,10
,,www.gordontrust.com,,10
,,www.ltlattorneys.com,,27
,,www.egattorneys.com,,33
,,www.rslateslaw.com,,15
,,www.wellingtongregory.com,,1
,,www.gottliebmediation.com,,16
,,www.bgtaxlaw.com,,15
,,www.uclahealth.org,,74
,,www.hdeanhlaw.com,,5
,,sugaisudweeks.com,,10
,,graduated law school in 1976,,1
,,www.kbslaw.com,,20
,,www.coylebrownelaw.com,,5
,,www.tully-weiss.com,,27
,,www.sffwlaw.com,,16
,,larsondauer.com,,17
,,farjami.com,,14
,,perrylawyers.com,,17
,,www.fiorelegal.com,,23
,,www.ridleydefense.com,,19
,,ashcraftfirm.com,,20
,,ocimmigrationattorney.com,,19
,,www.weberandnierenberg.com,,18
,,hebanimr.com,,11
,,www.fablaw.com,,20
,,donahue.com,,35
,,www.josephmorrislaw.com,,12
,,smossmanlaw.com,,19
,,www.moskowitzllp.com,,37
,,www.nomosllp.com,,10
,,www.mattkuminlaw.com,,7
,,www.marionsinn.com,,13
,,www.dolanlawfirm.com,,41
,,www.lashicap.org,,35
,,fruddenpadilla.com,,9
,,www.rattolaw.com,,28
,,www.jmandmplaw.com,,10
,,www.akira-ip.com,,9
,,www.themmlawfirm.com,,14
,,www.pypesq.com,,19
,,www.newdorflegal.com,,24
,,mhllp.com,,22
,,www.theselc.org and www.janelleorsi.com,,32
,,www.alangutterman.com,,19
,,www.lkclaw.com,,11
,,www.denniswong.com,,5
,,www.robertwoodlaw.net,,1
,,www.woodrufflawgroup.com,,1
,,www.sylviawoods.com,,16
,,www.pouriayazdilaw.com,,1
,,www.c4ll-ca.org,,3
,,www.nortontooby.com,,27
,,www.toplawpc.com,,5
,,www.phi.org,,56
,,www.trowbridgelawoffice.com,,10
,,www.calnurses.org,,46
,,www.vwilliamson.com,,7
,,beleslaw.com,,28
,,www.davidparnall.com,,1
,,www.ayoubdodson.com,,1
,,www.congerbarnett.com,,5
,,www.ebclo.org,,26
,,www.nutihart.com,,10
,,www.karenclopton.com,,2
,,www.sierraduganlaw.com,,6
,,www.dubrofflaw.com,,18
,,www.kurtdregerlaw.com,,8
,,www.daryalaw.com,,14
,,www.dresherfacts.com,,3
,,www.doradomelaw.com,,11
,,www.lozeaudrury.com,,20
,,www.finleylawyer.com,,3
,,www.susangonzalezesq.com,,4
,,www.eastridgelaw.com,,11
,,www.stanfordhealthcare.org,,68
,,www.bobgoodman.com,,17
,,attorneytjfricker.com,,6
,,www.wolfsdorf.com,,38
,,www.bfgfirm.com,,15
,,stuflash.tripod.com,,10
,,www.francomunoz.com,,17
,,www.culturelaw.com,,16
,,www.nfrancislaw.com,,7
,,www.wagstafflawfirm.com,,10
,,www.desjardinsandhaapala.com,,15
,,www.tdllawfirm.com,,17
,,paradigmcounsel.com,,16
,,hermanlaw.com,,46
,,reevesimmigration.com,,10
,,www.escovarlaw.com,,19
,,www.timfisherlaw.com,,1
,,www.hacklerflynnlaw.com,,30
,,www.hawekottelaw.com,,9
,,www.bicycleattorney.net,,18
,,www.businesslegalgroup.com,,4
,,www.dirt.lawyer,,6
,,jagesquire.com,,9
,,www.annegarrettlaw.com,,3
,,www.heliogen.com,,46
,,www.criminallawdefender.com,,18
,,www.gphlawyers.com,,16
,,www.harrison-law.org,,6
,,www.hartlegal.com,,6
,,www.lawgbg.com,,15
,,www.exchangeright.com,,25
,,www.mbattorneys.com,,26
,,www.scopelitis.com,,34
,,www.carlsonnicholas.com,,13
,,meenlaw.com,,11
,,licensed also in argentina & israel,,1
,,www.acunaregli.com,,18
,,kraselaw.com,,18
,,www.dianemhartoglaw.com,,18
,,www.lawofficeofluellaghairston.com,,13
,,www.tfanlaw.com,,13
,,www.khanlegal.com,,11
,,www.theworkplaceadvocates.com,,6
,,www.qdroman.net,,1
,,www.carsonpatents.com,,14
,,www.burgalaw.com,,22
,,haslamthorne.com,,16
,,www.bolanderlawfirm.com,,3
,,www.bluelawgroup.com,,16
,,www.divorce2500.com,,1
,,www.brocklawfirm.com,,28
,,www.palfirm.com,,10
,,www.usw.salvationarmy.org,,66
,,www.srkconsultants.com,,1
,,www.bltg-ip.com,,20
,,www.bm2group.com,,2
,,www.jfresq.com,,2
,,www.lawofficeda.com,,1
,,www.reddinginjurylaw.com,,3
,,barrandmudford.com,,25
,,rubiconprograms.org,,41
,,www.shumwaylaw.com,,14
,,www.gibbonsandclyma.com,,7
,,www.brianazemikalaw.com,,18
,,binghamestatelaw.com,,11
,,jdavislawfirm.com,,19
,,www.medinamckelvey.com,,15
,,www.adventisthealth.org,,59
,,www.shaunedwardslaw.com,,12
,,www.meriksen.com,,7
,,www.mccoyfatula.com,,18
,,www.kfinnertylaw.com,,16
,,www.ewinglawgroup.com,,1
,,medinamckelvey.com,,15
,,duncanlawcorp.com,,18
,,www.amandarochalaw.com,,7
,,www.ewinglawoffices.com,,17
,,www.sdonlaw.com,,16
,,www.duranlawoffice.com,,12
,,www.jeppsongriffinlaw.com,,12
,,www.dutra-oates.com,,4
,,www.bateswinterlaw.com,,7
,,www.finleyemplaw.com,,8
,,www.finellilaw.com,,2
,,www.russfieldslaw.com,,9
,,www.johanson-assoc.com,,15
,,www.kabanucklaw.com,,3
,,www.johallawoffices.com,,19
,,www.jisonlaw.com,,1
,,www.dougjaffelaw.com,,8
,,www.jacobslawgroup.com,,9
,,www.icjenlaw.com,,7
,,www.cal-dsa.org,,19
,,www.kilpatrick.com,,11
,,www.davidkimlegal.com,,4
,,www.estattorneys.com,,3
,,www.kloseklawoffices.com,,17
,,www.knfirm.com,,1
,,www.everslaw.com,,9
,,www.theknightlawgroup.com,,1
,,www.edsonlaw.com,,7
,,www.dufourlegal.com,,10
,,www.mycharterlaw.com,,22
,,www.kennysramirezlaw.com,,1
,,nan,,1
,,www.emindom.com,,1
,,www.stallonelegal.com,,1
,,www.veroslegal.com,,6
,,www.stokeslegal.net,,3
,,www.aostonelaw.com,,3
,,www.gustafsongluek.com,,28
,,www.jackstephens.com,,18
,,www.stacerlaw.com,,15
,,www.progressivelawgroup.com,,14
,,www.lincoln-law-center.com,,1
,,www.snaid.com,,20
,,www.sdtrialattorney.com,,17
,,www.help411.com,,17
,,www.thestonelawgroup.net,,2
,,www.sysmithlaw.com,,10
,,www.neighborhoodhouse.org,,38
,,www.leidos.com,,62
,,www.redwoodlawgroup.com,,1
,,www.springmeyerlawfirm.com,,13
,,www.exhangeresources.net,,1
,,caseygerry.com,,31
,,www.lieblaw.com,,23
,,www.cmlawsandiego.com,,13
,,www.jlg-iplaw.com,,10
,,www.amlitigation.com,,7
,,www.madrid-law.com,,1
,,www.burtonkelley.com,,1
,,www.randalmason.com,,16
,,www.mach-law.com,,17
,,www.matchalaw.com,,6
,,www.matthewslawgrp.com,,12
,,www.sandiegodivorceinfo.com,,5
,,mashirilawfirm.com,,9
,,www.lurtzlegal.com,,1
,,www.lynchlegalsd.com,,8
,,www.abinjury.com,,3
,,www.1900law.com,,32
,,www.sdfamlaw.com,,4
,,www.clemenswarren.com,,5
,,www.honemaxwell.com,,20
,,www.maurlaw.com,,17
,,www.luminalt.com,,26
,,www.kanbar.com,,2
,,www.connlawpc.com,,20
,,www.sentilink.com,,35
,,www.cereghinolaw.com,,1
,,www.doolittlelaw.com,,19
,,www.juliachanlaw.com,,1
,,www.connieychan.com,,3
,,www.dolinerlawfirm.com,,8
,,www.dolkartlaw.com,,4
,,www.instawork.com,,43
,,www.dodgeandcox.com,,46
,,www.sfdph.org,,63
,,www.womensbuilding.org,,49
,,www.h-jlaw.com,,12
,,www.bkc.legal,,1
,,www.chigbu.com,,6
,,www.intercom.io,,61
,,www.jordanpark.com,,20
,,www.hilarychen.net,,1
,,hugoparker.com,,8
,,www.jsupplelaw.com,,8
,,www.trautfirm.com,,28
,,watsonlaw.org,,9
,,www.sbimmigrantdefense.org,,23
,,www.myerlawpc.com,,4
,,www.corrigan-co.com,,14
,,www.montheilaw.com,,1
,,www.misholaw.com,,1
,,www.theomnifirm.com,,4
,,www.jeffnelsonlaw.com,,1
,,www.karczaglaw.com,,9
,,www.matsingerlaw.com,,3
,,www.larkinlawgroup.com,,1
,,www.jasonkochlaw.com,,1
,,www.yourcalawyer.com,,2
,,www.karenlgrant.com,,18
,,www.egenolf.com,,12
,,www.jcelawoffice.com,,10
,,ttfhlaw.com,,15
,,www.esparzalaw.com,,10
,,www.ferreiralawgroup.com,,10
,,www.reneemfairbanks.com,,13
,,www.foleybezek.com,,16
,,santabarbaraestateplanner.com,,10
,,cfk.com,,20
,,www.halesgeorge.com,,20
,,stubbsalderton.com,,36
,,intervenn.com,,32
,,www.mlllaw.com,,18
,,herumcrabtree.com,,26
,,mbspalding.com,,8
,,www.rosenlaw.info,,3
,,www.kralegal.com,,16
,,www.rschachterlaw.com,,2
,,www.schneberglaw.com,,10
,,www.scullymediation.com,,1
,,www.mbsllp.com,,18
,,www.schuchertlaw.com,,1
,,www.sender.one,,14
,,www.mshaverlaw.com,,1
,,www.davidjworkman.com,,18
,,www.markleylaw.com,,18
,,www.masudafunai.com,,34
,,www.brucemandelattorney.com,,15
,,www.sandersmontalto.com,,13
,,www.robpalmerlaw.com,,1
,,www.maleklaw.com,,12
,,www.hedgehogdesign.net,,1
,,www.oreillylaw.net,,1
,,www.orcuttlegal.com,,1
,,www.southbayoffice.com,,2
,,www.rgwlawfirm.com,,21
,,www.khventuralaw.com,,14
,,www.tularecountycounsel.org,,11
,,www.johnsonblacklaw.com,,7
,,www.livingstonlawyers.com,,19
,,www.mandourlaw.com,,38
,,stalwartlaw.com,,18
,,calstrs.com,,57
,,www.glasslawgroup.net,,1
,,www.forbankruptcy.com,,19
,,www.domaniventuresinc.com,,1
,,www.gedeonlawcpa.com,,21
,,www.musicreports.com,,35
,,www.wdhlegal.com,,1
,,www.esquire.la,,1
,,www.smh-legal.com,,10
,,www.angelagilmartin.com,,9
,,www.adopthelp.com,,30
,,www.fornetix.com,,32
,,www.fhlawoffices.com,,4
,,www.fidls.com,,3
,,www.glassgoldberg.com,,14
,,www.sbfeldmanlaw.com,,5
,,www.vqpfinancial.com,,1
,,www.myduiman.com,,1
,,www.weiderhf.com,,2
,,www.bjlawgroup.com,,1
,,www.macgregormadhok.com,,15
,,stonedeanlaw.com,,23
,,www.woodsidecounsel.com,,9
