Law Firm,City,Website,DA Score
,Los Angeles,www.mto.com,49
,Los Angeles,jenner.com,59
,Los Angeles,1cbank.com,30
,Los Angeles,www.huntonak.com,60
,Los Angeles,www.pillsburylaw.com,59
,Los Angeles,www.arentfox.com,54
,Los Angeles,www.glancylaw.com,43
,Los Angeles,www.stblaw.com,52
,Los Angeles,goo.gl,94
,Los Angeles,tubitv.com,72
,Los Angeles,www.alston.com,57
,Los Angeles,www.cirseiu.org,43
,Los Angeles,formerdistrictattorneys.com,31
,Los Angeles,www.wilsonelser.com,51
,Los Angeles,www.hklaw.com,60
,Los Angeles,www.cozen.com,57
,Los Angeles,www.carecen-la.org,48
,Los Angeles,www.milbank.com,51
,Los Angeles,www.mofo.com,62
,Los Angeles,www.milberg.com,49
,Los Angeles,www.gmlaw.com,43
,Los Angeles,www.arnoldporter.com,58
,Los Angeles,www.fmglaw.com,32
,Los Angeles,foxrothschild.com,60
,Los Angeles,www.ropers.com,32
,Los Angeles,immigrationlawyerslosangeles.com,33
,Los Angeles,www.bingham.com,47
,Los Angeles,www.robinskaplan.com,41
,Los Angeles,wilshirelawfirm.com,37
,Los Angeles,keystone-law.com,33
,Los Angeles,www.squirepattonboggs.com,60
,Los Angeles,www.nelsonhardiman.com,40
,Los Angeles,www.ballardspahr.com,57
,Los Angeles,www.baumhedlundlaw.com,58
,Los Angeles,www.dollskill.com,69
,Los Angeles,www.hpylaw.com,35
,Los Angeles,sites.google.com,97
,Los Angeles,www.jonesday.com,63
,Los Angeles,www.earlysullivan.com,31
,Los Angeles,fmbklaw.com,40
,Los Angeles,kilpatricktownsend.com,52
,Los Angeles,dominguezfirm.com,39
,Los Angeles,www.jacobyandmeyers.com,35
,Los Angeles,www.usfoods.com,60
,Los Angeles,www.pacificattorneygroup.com,48
,Los Angeles,www.bsfllp.com,55
,Los Angeles,www.dentons.com,64
,Los Angeles,www.akerman.com,53
,Los Angeles,manningllp.com,30
,Los Angeles,innercitylaw.org,42
,Los Angeles,www.faegredrinker.com,57
,Los Angeles,www.lavelysinger.com,41
,Los Angeles,www.wsgr.com,57
,Los Angeles,www.youtube.com,100
,Los Angeles,www.mayerbrown.com,62
,Los Angeles,www.lpc.com,38
,Los Angeles,www.mwe.com,60
,Los Angeles,www.cov.com,60
,Los Angeles,www.dlapiper.com,66
,Los Angeles,www.irell.com,40
,Los Angeles,farzadlaw.com,40
,Los Angeles,www.maynardcooper.com,39
,Los Angeles,www.glaserweil.com,38
,Los Angeles,www.mintz.com,56
,Los Angeles,www.lacourt.org,61
,Los Angeles,www.infolawgroup.com,46
,Los Angeles,www.bakermckenzie.com,66
,Los Angeles,www.danielperlmanlaw.com,35
,Los Angeles,www.skirball.org,59
,Los Angeles,www.hueston.com,35
,Los Angeles,lavelysinger.com,41
,Los Angeles,www.andersonkill.com,43
,Los Angeles,cjamerica.com,31
,Los Angeles,www.lw.com,60
,Los Angeles,www.constangy.com,49
,Los Angeles,www.nortonrosefulbright.com,62
,Los Angeles,www.swcarpenters.org,32
,Los Angeles,www.blankrome.com,57
,Los Angeles,www.quinnemanuel.com,56
,Los Angeles,www.nixonpeabody.com,56
,Los Angeles,www.omm.com,58
,Los Angeles,www.lacityattorney.org,55
,Los Angeles,www.dykema.com,47
,Los Angeles,www.venable.com,58
,Los Angeles,www.orrick.com,67
,Los Angeles,www.pryorcashman.com,47
,Los Angeles,www.withersworldwide.com,54
,Los Angeles,www.kirkland.com,59
,Los Angeles,bremerwhyte.com,31
,Los Angeles,www.healthlaw.org,58
,Los Angeles,www.hansonbridgett.com,44
,Los Angeles,www.publiccounsel.org,57
,Los Angeles,www.willkie.com,53
,Los Angeles,www.afslaw.com,56
,Los Angeles,www.documate.org,36
,Los Angeles,katten.com,48
,Los Angeles,www.psblaw.com,49
,Los Angeles,www.lawa.org,65
,Los Angeles,www.huschblackwell.com,53
,Los Angeles,zfclaw.com,31
,Los Angeles,www.greenbergglusker.com,51
,Los Angeles,www.dwt.com,59
,Los Angeles,www.lockelord.com,54
,Los Angeles,btlaw.com,52
,Los Angeles,www.proskauer.com,60
,Los Angeles,www.loeb.com,54
,Los Angeles,www.skadden.com,60
,Los Angeles,www.goodwinlaw.com,54
,Los Angeles,www.clydeco.com,56
,Los Angeles,www.victimslawyer.com,36
,Los Angeles,www.lathropgpm.com,47
,Los Angeles,www.afj.org,59
,Los Angeles,publiccounsel.org,57
,Los Angeles,www.munckwilson.com,35
,Los Angeles,harrispersonalinjury.com,32
,Los Angeles,supportkind.org,59
,Los Angeles,www.bhfs.com,52
,Los Angeles,downtownlalaw.com,34
,Los Angeles,www.kutakrock.com,44
,Los Angeles,www.polsinelli.com,51
,Los Angeles,jnylaw.com,30
,Los Angeles,www.manatt.com,58
,Los Angeles,www.hotbench.tv,38
,Los Angeles,www.musickpeeler.com,32
,Los Angeles,blueelan.com,38
,Los Angeles,lemonlawexperts.com,31
,Los Angeles,www.enensteinlaw.com,38
,Los Angeles,www.adrservices.com,37
,Los Angeles,www.employmentattorneyla.com,34
,Los Angeles,www.melmedlaw.com,30
,Los Angeles,bgrfirm.com,42
,Los Angeles,www.mcguirewoods.com,57
,Los Angeles,www.perkinscoie.com,59
,Los Angeles,www.hbblaw.com,30
,Los Angeles,ucnrs.org,50
,Los Angeles,www.foxrothschild.com,60
,Los Angeles,www.fmbklaw.com,40
,Los Angeles,www.mrllp.com,39
,Los Angeles,www.lacba.org,50
,Los Angeles,www.sidley.com,59
,Los Angeles,www.maldef.org,63
,Los Angeles,www.msk.com,45
,Los Angeles,www.mhas-la.org,31
,Los Angeles,www.rimonlaw.com,43
,Los Angeles,www.disabilityrightsca.org,56
,Los Angeles,www.zimmreed.com,41
,Los Gatos,www.smwb.com,33
,Manhattan Beach,www.taylorring.com,36
,Menlo Park,www.kilpatricktownsend.com,52
,Menlo Park,www.carrferrell.com,41
,Merced,www.co.merced.ca.us,54
,Mission Viejo,tinnellylaw.com,32
,Modesto,www.tomhoganlaw.com,31
,Modesto,www.stanislaus-da.org,32
,Monrovia,complianceposter.com,34
,Monterey Park,www.clccal.org,31
,Monterey Park,citationmachine.net,57
,Monterey Park,yanglawoffices.com,31
,Mountain View,www.schwabe.com,41
,Mountain View,www.purestorage.com,61
,Mountain View,www.alcorn.law,40
,Mountain View,www.fenwick.com,59
,Mountain View,www.sra.samsung.com,93
,Murrieta,rivcoda.org,50
,Murrieta,www.westoverlaw.com,32
,Napa,www.countyofnapa.org,57
,Nevada City,mynevadacounty.com,52
,Newark,www.lucidmotors.com,61
,Newport Beach,tinyurl.com,94
,Newport Beach,www.robinsonfirm.com,35
,Newport Beach,cordellcordell.com,48
,Newport Beach,www.vorys.com,48
,Newport Beach,jmvlaw.com,32
,Newport Beach,www.stradlinglaw.com,40
,Newport Beach,www.bestattorney.com,40
,Newport Beach,www.expertlawfirm.com,33
,Newport Beach,www.newmeyerdillion.com,32
,Newport Beach,sweetjames.com,31
,Oakland,www.zelle.com,42
,Oakland,www.oaklandcityattorney.org,44
,Oakland,www.publicjustice.net,54
,Oakland,www.cunninghamlegal.com,31
,Oakland,www.baileyglasser.com,39
,Oakland,www.alcoda.org,51
,Oakland,gbdhlegal.com,37
,Oakland,www.rootandrebound.org,42
,Oakland,www.wendel.com,35
,Oakland,thenieveslawfirm.com,30
,Oakland,www.centrolegal.org,47
,Oakland,www.howardkane.strikingly.com,86
,Oakland,www.equaljusticeworks.org,54
,Oakland,www.tzlegal.com,38
,Oakland,www.wmlawyers.com,41
,Oakland,fvlc.org,34
,Oakland,www.biologicaldiversity.org,74
,Oakland,www.heathermeeker.com,32
,Oakland,www.classlawgroup.com,49
,Oakland,donahue.com,35
,Oakland,www.kazanlaw.com,38
,Oakland,kerleyschaffer.com,34
,Oakland,www.donahue.com,35
,Oakland,www.bwslaw.com,35
,Oakland,baylegal.org,43
,Oakland,www.changelabsolutions.org,51
,Oakland,www.kaplanfox.com,39
,Oakland,www.publicrightsproject.org,34
,Oceanside,www.ci.oceanside.ca.us,55
,Ontario,mccunewright.com,46
,Ontario,www.rlslawyers.com,37
,Orange,us.falck.com,46
,Orinda,www.gjel.com,46
,Oroville,www.buttecounty.net,60
,Oxnard,www.oxnard.org,44
,Pacoima,nlsla.org,36
,Palo Alto,www.hopkinscarley.com,32
,Palo Alto,www.cooley.com,57
,Palo Alto,www.bakerbotts.com,53
,Palo Alto,www.lowenstein.com,54
,Palo Alto,www.hellobrightline.com,35
,Palo Alto,www.iff.com,57
,Palo Alto,www.kayescholer.com,43
,Palo Alto,www.finnegan.com,54
,Palo Alto,www.allenovery.com,61
,Palo Alto,www.wilmerhale.com,64
,Palo Alto,www.foley.com,61
,Palo Cedro,hermanlaw.com,45
,Pasadena,www.hadsellstormer.com,33
,Pasadena,azadianlawgroup.com,31
,Pasadena,www.purposedrivenlawyers.com,31
,Pasadena,www.scopelitis.com,34
,Pasadena,www.cityofpasadena.net,60
,Pasadena,www.hbsslaw.com,63
,Petaluma,cityofpetaluma.org,48
,Petaluma,skicalifornia.org,40
,Playa Vista,www.gunder.com,43
,Playa Vista,meetmeyerlaw.com,31
,Pleasanton,www.hogefenton.com,37
,Pleasanton,www.icemortgagetechnology.com,56
,Rancho Cordova,www.progressive.com,71
,Redding,www.co.shasta.ca.us,56
,Redding,www.cityofredding.org,53
,Redondo Beach,dolanlawfirm.com,41
,Redondo Beach,www.wedgewood-inc.com,36
,Redwood City,www.kramerlevin.com,55
,Redwood City,www.deweyleboeuf.com,46
,Redwood City,www.freshfields.us,53
,Redwood City,www.weil.com,57
,Redwood City,www.legalaidsmc.org,37
,Richmond,rubiconprograms.org,41
,Riverside,www.riziolawfirm.com,62
,Riverside,www.jamsadr.com,71
,Rosemead,www.sce.com,65
,Roseville,www.bairdwealth.com,38
,S San Fran,guingonalaw.multiscreensite.com,68
,Sacramento,www.earthquakeauthority.com,53
,Sacramento,www.kmtg.com,33
,Sacramento,speaker.asmdc.org,64
,Sacramento,www.rcrcnet.org,40
,Sacramento,www.phcdocs.org,38
,Sacramento,www.facebook.com,96
,Sacramento,downeybrand.com,33
,Sacramento,www.lflm.com,33
,Sacramento,www.coveredca.com,65
,Sacramento,www.divorcepage.com,31
,Sacramento,lsnc.net,37
,Sacramento,www.downeybrand.com,33
,Sacramento,www.uprightlaw.com,38
,Sacramento,bbklaw.com,43
,Sacramento,my.stoel.com,51
,Sacramento,www.countycounsel.saccounty.net,62
,Sacramento,www.injury-attorneys.com,35
,Sacramento,www.calindian.org,37
,Sacramento,www.stoel.com,51
,Sacramento,www.murphyaustin.com,31
,Sacramento,www.dbbwc.com,33
,Sacramento,www.my-sisters-house.org,31
,Sacramento,publicdefender.saccounty.net,62
,Salinas,www.co.monterey.ca.us,60
,San Anselmo,www.civilrightsca.com,36
,San Bernardino,www.sbcountyda.org,50
,San Bernrdno,www.inlandlegal.org,35
,San Bernrdno,krasneylaw.net,31
,San Diego,www.ebtrialattorneys.com,33
,San Diego,calendly.com,85
,San Diego,www.jurewitz.com,35
,San Diego,www.scmv.com,31
,San Diego,bennerlawfirm.com,57
,San Diego,californiainnocenceproject.org,55
,San Diego,www.kts-law.com,33
,San Diego,www.pacificaseniorliving.com,38
,San Diego,www.thegomezfirm.com,38
,San Diego,restislaw.com,37
,San Diego,burnstheattorney.com,30
,San Diego,www.firstfoundationinc.com,43
,San Diego,www.solvenergy.com,30
,San Diego,minellalawgroup.com,30
,San Diego,www.gordonrees.com,44
,San Diego,www.jfssd.org,46
,San Diego,www.sevenslegal.com,35
,San Diego,wolfsdorf.com,38
,San Diego,www.qualcomm.com,85
,San Diego,www.gsmiweb.com,31
,San Diego,www.secnav.navy.mil,89
,San Diego,perkinscoie.com,59
,San Diego,www.hamparyan.com,32
,San Diego,www.murchisonlaw.com,34
,San Diego,www.thetaxlawyer.com,31
,San Diego,swsslaw.com,32
,San Diego,www.innovativeemployeesolutions.com,39
,San Diego,www.kazlg.com,31
,San Diego,milberg.com,49
,San Diego,higgslaw.com,39
,San Diego,www.adrservices.org,34
,San Diego,haelaw.com,37
,San Diego,www.jag.navy.mil,89
,San Diego,www.lajollabluebook.com,35
,San Diego,fdsdi.com,33
,San Diego,www.bipc.com,50
,San Diego,caseygerry.com,31
,San Diego,1900law.com,32
,San Diego,www.dinsmore.com,45
,San Diego,www.rgrdlaw.com,57
,San Diego,www.davidpshapirolaw.com,36
,San Diego,www.sdcda.org,51
,San Diego,sdvlp.org,39
,San Diego,www.caseygerry.com,31
,San Diego,www.nelsonmullins.com,50
,San Diego,www.wilsonturnerkosmo.com,30
,San Diego,www.lassd.org,39
,San Diego,www.sanfordheisler.com,50
,San Diego,www.pattersonsheridan.com,36
,San Diego,www.msmfamilylaw.com,34
,San Diego,www.meyersnave.com,33
,San Diego,scmv.com,31
,San Diego,www.whafh.com,46
,San Francisco,www.prg.com,51
,San Francisco,www.coblentzlaw.com,34
,San Francisco,www.homebaseccc.org,35
,San Francisco,www.callawayandwolf.com,31
,San Francisco,www.millerkaplan.com,36
,San Francisco,www.vedderprice.com,40
,San Francisco,www.hinshawlaw.com,49
,San Francisco,kobrekim.com,42
,San Francisco,www.clarkconstruction.com,50
,San Francisco,legalimpactforchickens.org,34
,San Francisco,bit.ly,94
,San Francisco,www.saverilawfirm.com,34
,San Francisco,www.alrp.org,34
,San Francisco,www.aclunc.org,69
,San Francisco,rachelle-chong.strikingly.com,86
,San Francisco,iibayarea.org,38
,San Francisco,www.braze.com,61
,San Francisco,www.apilegaloutreach.org,39
,San Francisco,www.sheredling.com,42
,San Francisco,www.debevoise.com,57
,San Francisco,www.akingump.com,58
,San Francisco,www.levinsimes.com,40
,San Francisco,about.facebook.com,96
,San Francisco,rennepubliclawgroup.com,38
,San Francisco,www.kdvlaw.com,33
,San Francisco,www.advancingjustice-alc.org,52
,San Francisco,www.dhillonlaw.com,49
,San Francisco,cacoastkeeper.org,41
,San Francisco,sfpublicdefender.org,47
,San Francisco,www.pangealegal.org,38
,San Francisco,www.wolfsdorf.com,38
,San Francisco,constantinecannon.com,50
,San Francisco,www.dolanlawfirm.com,41
,San Francisco,corporateimmigrationpartners.com,34
,San Francisco,www.keker.com,42
,San Francisco,www.steptoe.com,59
,San Francisco,www.siliconlegal.com,31
,San Francisco,onejustice.org,34
,San Francisco,www.acbanet.org,40
,San Francisco,www.paulweiss.com,56
,San Francisco,www.woodllp.com,49
,San Francisco,www.nossaman.com,41
,San Francisco,www.tobenerlaw.com,33
,San Francisco,www.veenfirm.com,32
,San Francisco,www.srsacquiom.com,32
,San Francisco,www.sfcriminallawspecialist.com,33
,San Francisco,www.frbsf.org,73
,San Francisco,wattsguerra.com,31
,San Francisco,www.splunk.com,82
,San Francisco,www.evercore.com,53
,San Francisco,lrcl.org,32
,San Francisco,www.girardsharp.com,35
,San Francisco,www.truckerhuss.com,32
,San Francisco,www.industryventures.com,41
,San Francisco,www.munichre.com,69
,San Francisco,www.rftmlaw.com,31
,San Francisco,www.sfdistrictattorney.org,57
,San Francisco,www.vondranlegal.com,40
,San Francisco,www.axinn.com,35
,San Francisco,gammalaw.com,39
,San Francisco,quantcast.com,90
,San Francisco,opendoorlegal.org,30
,San Francisco,statesuniteddemocracy.org,51
,San Francisco,www.fieldfisher.com,57
,San Francisco,www.bdlaw.com,45
,San Francisco,www.cbiz.com,56
,San Francisco,www.cwclaw.com,31
,San Francisco,www.bakerlaw.com,59
,San Francisco,www.thclinic.org,38
,San Francisco,sfdistrictattorney.org,57
,San Francisco,www.coinbase.com,91
,San Francisco,www.fbm.com,39
,San Jose,www.velaw.com,53
,San Jose,www.aeschlemanlaw.com,32
,San Jose,asianlawalliance.org,36
,San Jose,www.summitdefense.com,33
,San Jose,www.sdap.org,34
,San Jose,www.lawfoundation.org,38
,San Jose,www.slwip.com,34
,San Jose,www.bloomenergy.com,59
,San Leandro,acphd.org,58
,San Luis Obispo,www.ernstlawgroup.com,34
,San Mateo,www.newfront.com,36
,San Mateo,hogefenton.com,37
,San Mateo,www.playstation.com,93
,San Mateo,en.wikipedia.org,98
,San Rafael,rainbowservicesdv.org,34
,San Rafael,www.drinkerbiddle.com,51
,San Rafael,www.marincounty.org,60
,San Rafael,www.marincourt.org,44
,Santa Ana,www.chevron.com,74
,Santa Ana,www.callahan-law.com,39
,Santa Ana,www.orangecountyda.org,57
,Santa Ana,rockleyphotonics.com,44
,Santa Ana,www.damfirm.com,38
,Santa Ana,www.occourts.org,55
,Santa Ana,www.recordgone.com,40
,Santa Ana,www.chamberslawfirmca.com,33
,Santa Ana,www.communitylegalsocal.org,37
,Santa Ana,orangecountyda.org,57
,Santa Ana,www.robertreeveslaw.com,41
,Santa Ana,www.aitkenlaw.com,35
,Santa Barbara,www.bamiehdesmeth.com,35
,Santa Barbara,cappellonoel.com,32
,Santa Barbara,www.countyofsb.org,63
,Santa Barbara,umbra.space,32
,Santa Clara,www.bal.com,46
,Santa Clara,www.housing.org,45
,Santa Monica,buckleyfirm.com,52
,Santa Monica,www.cfli.com,41
,Santa Monica,www.hirschlerlaw.com,37
,Santa Monica,www.blockchain.com,81
,Santa Monica,www.douglasemmett.com,41
,Santa Monica,hellotomo.com,31
,Santa Monica,www.bartonesq.com,32
,Santa Monica,www.bclplaw.com,59
,Santa Rosa,legalaidsc.org,30
,Seal Beach,www.imdb.com,95
,Sherman Oaks,www.stubbsalderton.com,36
,Sherman Oaks,stubbsalderton.com,36
,South San Francisco,intervenn.com,33
,Stanford,stanfordhealthcare.org,68
,Stockton,wildlandsnetwork.org,48
,Sunnyvale,www.dickinson-wright.com,50
,Sunnyvale,www.ooma.com,60
,Torrance,g.co,92
,Truckee,www.portersimon.com,34
,Tustin,www.wksexcrimes.com,39
,Tustin,www.wklaw.com,52
,Ukiah,www.mendocinocounty.org,54
,Universal City,www.universalpictures.com,79
,Vacaville,www.ci.vacaville.ca.us,49
,Vallejo,www.cityofvallejo.net,44
,Vallejo,www.meyer.com,32
,Venice,www.eleusisltd.com,35
,Ventura,www.fcoplaw.com,30
,Walnut Creek,www.stewart.com,55
,Walnut Creek,www.berding-weil.com,37
,West Hills,www.electrorent.com,46
,West Hollywood,www.weho.org,61
,Westlake Village,www.atblaw.net,32
,Woodland,www.yolocounty.org,56
,Woodland Hills,walzermelcher.com,39
,Yreka,www.co.siskiyou.ca.us,52
,Yuba City,www.sutter.k12.ca.us,32
